Price,Type,Method,CouncilArea,Rooms,Distance,Bathroom,Car,Lattitude,Longtitude,year,month,day
1300000,h,S,Boroondara City Council,3,4.6,2,1,-37.8236,145.0425,2016,10,8
1300000,h,S,Boroondara City Council,3,4.6,1,0,-37.8173,145.0252,2016,10,8
575000,u,S,Boroondara City Council,2,4.6,2,1,-37.8213,145.0291,2016,10,8
335000,u,VB,Boroondara City Council,1,4.6,1,1,-37.8276,145.0342,2016,9,10
440000,u,SP,Boroondara City Council,2,4.6,1,1,-37.8192,145.0385,2016,9,10
1000000,u,PI,Boroondara City Council,3,4.6,3,2,-37.8144,145.0153,2016,9,10
2610000,h,S,Boroondara City Council,4,4.6,2,7,-37.8187,145.0272,2016,9,10
680000,u,VB,Boroondara City Council,2,4.6,1,0,-37.8299,145.0422,2016,9,10
1741000,h,S,Boroondara City Council,3,4.6,1,1,-37.8155,145.0385,2016,9,10
2325000,h,S,Boroondara City Council,3,4.6,2,1,-37.8281,145.0391,2016,9,10
545000,u,S,Boroondara City Council,2,4.6,1,1,-37.8258,145.0446,2016,12,10
655000,u,S,Boroondara City Council,2,4.6,1,1,-37.8343,145.0364,2016,12,10
2920000,h,S,Boroondara City Council,2,4.6,1,3,-37.8251,145.0385,2016,12,10
488000,u,S,Boroondara City Council,1,4.6,1,1,-37.8272,145.0343,2016,12,10
1510000,h,S,Boroondara City Council,3,4.6,2,2,-37.8163,145.0301,2016,12,10
450000,u,S,Boroondara City Council,1,4.6,1,1,-37.8237,145.0242,2017,3,11
2065000,h,S,Boroondara City Council,3,4.6,1,1,-37.8165,145.021,2016,6,12
350000,u,VB,Boroondara City Council,1,4.6,1,1,-37.8208,145.0456,2016,11,12
645000,u,S,Boroondara City Council,2,4.6,1,1,-37.8314,145.0353,2016,11,12
1400000,t,S,Boroondara City Council,3,4.6,2,2,-37.8299,145.0387,2016,11,12
1712000,h,S,Boroondara City Council,3,4.6,1,1,-37.814,145.0212,2016,11,12
520000,u,PI,Boroondara City Council,2,4.6,1,1,-37.8185,145.0235,2016,8,13
480000,u,VB,Boroondara City Council,1,4.6,1,1,-37.8128,145.0171,2016,8,13
630000,u,S,Boroondara City Council,2,4.6,1,1,-37.8268,145.0267,2016,8,13
3225000,h,S,Boroondara City Council,4,4.6,2,2,-37.814,145.0175,2016,8,13
517000,u,S,Boroondara City Council,2,4.6,1,1,-37.8261,145.0254,2016,5,14
320000,u,VB,Boroondara City Council,1,4.6,1,1,-37.827,145.0444,2016,10,15
1828500,h,S,Boroondara City Council,2,4.6,1,0,-37.8202,145.0409,2016,10,15
400000,u,PI,Boroondara City Council,1,4.6,1,1,-37.8155,145.0161,2016,10,15
1650000,u,VB,Boroondara City Council,4,4.6,2,3,-37.8271,145.0243,2016,10,15
3950000,h,S,Boroondara City Council,5,4.6,2,3,-37.8257,145.0321,2016,4,16
587500,u,S,Boroondara City Council,2,4.6,1,1,-37.8271,145.0347,2016,7,16
560000,u,S,Boroondara City Council,2,4.6,1,1,-37.8268,145.0344,2016,7,16
1936000,h,S,Boroondara City Council,4,4.6,2,1,-37.8142,145.0252,2016,9,17
4250000,h,PI,Boroondara City Council,5,4.6,4,3,-37.8291,145.0308,2016,9,17
3500000,h,VB,Boroondara City Council,5,4.6,1,3,-37.8298,145.0355,2016,9,17
487500,u,S,Boroondara City Council,2,4.6,1,1,-37.814,145.021,2016,9,17
630000,u,S,Boroondara City Council,3,4.6,1,1,-37.8153,145.021,2017,3,18
1560000,h,PI,Boroondara City Council,3,4.6,2,0,-37.8169,145.0234,2017,3,18
2265000,h,S,Boroondara City Council,2,4.6,1,1,-37.8173,145.0248,2017,3,18
840000,u,VB,Boroondara City Council,3,4.6,2,2,-37.8268,145.0344,2017,3,18
1780000,h,SP,Boroondara City Council,3,4.6,3,2,-37.824,145.0427,2017,3,18
605000,u,S,Boroondara City Council,2,4.6,1,1,-37.8268,145.0257,2017,3,18
535000,u,S,Boroondara City Council,2,4.6,1,1,-37.8185,145.0236,2016,6,18
815000,u,PI,Boroondara City Council,2,4.6,1,1,-37.8184,145.0163,2016,6,18
1975000,u,VB,Boroondara City Council,3,4.6,2,1,-37.8235,145.029,2016,6,18
445000,u,PI,Boroondara City Council,2,4.6,1,1,-37.8249,145.026,2016,6,18
663000,u,S,Boroondara City Council,2,4.6,1,1,-37.8166,145.0163,2016,11,19
657500,u,S,Boroondara City Council,2,4.6,1,1,-37.8177,145.0424,2016,11,19
5050000,h,VB,Boroondara City Council,4,4.6,4,2,-37.8168,145.0321,2016,11,19
445000,u,S,Boroondara City Council,1,4.6,1,1,-37.8261,145.0269,2016,11,19
750000,u,VB,Boroondara City Council,2,4.6,1,1,-37.8287,145.035,2016,11,19
1180000,h,S,Boroondara City Council,3,4.6,1,3,-37.8176,145.0204,2016,11,19
470000,u,VB,Boroondara City Council,2,4.6,1,1,-37.813,145.0207,2016,5,22
485000,u,VB,Boroondara City Council,2,4.6,1,1,-37.8226,145.0368,2016,5,22
290000,u,S,Boroondara City Council,1,4.6,1,1,-37.8308,145.034,2016,5,22
1800000,h,SP,Boroondara City Council,4,4.6,2,4,-37.839,145.0418,2016,8,22
805000,u,S,Boroondara City Council,2,4.6,1,1,-37.8235,145.0294,2016,8,22
1855000,h,S,Boroondara City Council,3,4.6,1,1,-37.8253,145.0287,2016,8,22
1377000,h,S,Boroondara City Council,3,4.6,1,2,-37.8202,145.0404,2016,8,22
665000,u,S,Boroondara City Council,2,4.6,1,3,-37.8183,145.0194,2016,4,23
751000,u,S,Boroondara City Council,2,4.6,1,1,-37.8144,145.0328,2016,9,24
1551000,h,S,Boroondara City Council,3,4.6,1,1,-37.8172,145.0243,2016,9,24
415000,u,S,Boroondara City Council,1,4.6,1,1,-37.8192,145.0221,2016,9,24
743000,u,S,Boroondara City Council,2,4.6,1,2,-37.8249,145.0405,2016,9,24
1535000,h,S,Boroondara City Council,2,4.6,1,0,-37.8198,145.0245,2017,2,25
612500,u,S,Boroondara City Council,2,4.6,1,1,-37.8183,145.0423,2017,2,25
2410000,h,S,Boroondara City Council,3,4.6,2,0,-37.8169,145.021,2017,2,25
690000,u,S,Boroondara City Council,2,4.6,1,1,-37.818,145.0268,2017,2,25
695000,u,S,Boroondara City Council,2,4.6,1,1,-37.8305,145.0341,2016,7,26
715000,u,S,Boroondara City Council,2,4.6,1,1,-37.8142,145.0308,2016,11,27
2375000,h,VB,Boroondara City Council,3,4.6,2,2,-37.8171,145.0252,2016,11,27
530000,u,PI,Boroondara City Council,2,4.6,1,1,-37.826,145.0349,2016,11,27
1980000,h,S,Boroondara City Council,3,4.6,2,1,-37.8219,145.0241,2016,11,27
1055000,t,S,Boroondara City Council,2,4.6,2,1,-37.813,145.0167,2016,11,27
1976000,h,S,Boroondara City Council,4,4.6,2,2,-37.8246,145.026,2016,11,27
382000,u,SP,Boroondara City Council,1,4.6,1,1,-37.8339,145.0335,2016,5,28
499000,u,S,Boroondara City Council,1,4.6,1,1,-37.8158,145.0342,2016,5,28
495000,u,S,Boroondara City Council,2,4.6,1,1,-37.8157,145.0273,2016,5,28
3750000,h,PI,Boroondara City Council,5,4.6,3,2,-37.8144,145.0279,2016,5,28
1400000,h,PI,Boroondara City Council,3,4.6,2,1,-37.8159,145.0219,2016,8,28
370000,u,PI,Boroondara City Council,1,4.6,1,1,-37.8222,145.0329,2016,8,28
627500,u,S,Boroondara City Council,2,4.6,2,2,-37.8213,145.0224,2016,8,28
710000,u,S,Boroondara City Council,2,4.6,2,1,-37.8264,145.027,2016,8,28
485000,u,S,Boroondara City Council,1,4.6,1,1,-37.8264,145.027,2016,8,28
310000,u,VB,Boroondara City Council,1,4.6,1,1,-37.8216,145.0343,2016,8,28
3120000,h,S,Boroondara City Council,3,4.6,1,4,-37.8224,145.0243,2016,8,28
450000,u,VB,Boroondara City Council,2,4.6,1,1,-37.818600000000004,145.0423,2016,7,30
2160000,h,S,Boroondara City Council,3,4.6,2,2,-37.82,145.0421,2016,7,30
815000,h,SP,Banyule City Council,2,10.5,1,2,-37.7501,145.0505,2016,9,3
720000,h,S,Banyule City Council,3,10.5,1,0,-37.7375,145.0555,2017,3,4
1370000,h,S,Banyule City Council,4,10.5,2,4,-37.746,145.0511,2017,3,4
757000,h,S,Banyule City Council,2,10.5,2,2,-37.7494,145.0538,2017,3,4
740600,h,S,Banyule City Council,3,10.5,2,2,-37.7375,145.0586,2016,6,4
580000,h,VB,Banyule City Council,3,10.5,1,1,-37.7428,145.0532,2016,6,4
565000,t,S,Banyule City Council,2,10.5,2,1,-37.7426,145.0556,2016,8,6
1587500,h,S,Banyule City Council,5,10.5,5,2,-37.7521,145.0505,2016,8,6
758500,h,S,Banyule City Council,4,10.5,2,3,-37.7427,145.0547,2016,9,10
994000,h,S,Banyule City Council,3,10.5,2,2,-37.7453,145.0559,2016,12,10
725000,h,SP,Banyule City Council,3,10.5,2,1,-37.7505,145.0477,2016,12,10
725000,h,S,Banyule City Council,2,10.5,1,3,-37.7368,145.0524,2016,12,10
743000,h,S,Banyule City Council,3,10.5,1,0,-37.7428,145.0494,2016,12,10
785000,h,S,Banyule City Council,3,10.5,1,0,-37.7477,145.0481,2016,12,10
620000,t,VB,Banyule City Council,3,10.5,2,2,-37.7424,145.0519,2016,12,10
700000,h,VB,Banyule City Council,2,10.5,2,1,-37.7376,145.0488,2016,12,10
706750,t,S,Banyule City Council,3,10.5,2,2,-37.7449,145.0523,2017,2,11
584000,h,S,Banyule City Council,2,10.5,1,1,-37.7418,145.0513,2016,6,12
909000,h,S,Banyule City Council,3,10.5,2,2,-37.7358,145.0546,2016,11,12
1086000,h,S,Banyule City Council,4,10.5,2,2,-37.7404,145.0582,2016,11,12
680000,h,S,Banyule City Council,2,10.5,1,1,-37.7365,145.0545,2016,11,12
440000,u,VB,Banyule City Council,2,10.5,1,2,-37.7429,145.0519,2016,11,12
650000,h,S,Banyule City Council,2,10.5,1,3,-37.7377,145.0541,2016,4,16
890000,h,S,Banyule City Council,5,10.5,2,2,-37.7487,145.0522,2016,4,16
650000,h,S,Banyule City Council,3,10.5,1,2,-37.7422,145.05,2016,4,16
659500,h,SP,Banyule City Council,3,10.5,1,1,-37.7361,145.0551,2016,9,17
725000,h,S,Banyule City Council,3,10.5,1,2,-37.738,145.0563,2016,11,19
605000,u,S,Banyule City Council,2,10.5,1,1,-37.7416,145.0567,2016,11,19
770000,h,VB,Banyule City Council,8,10.5,4,4,-37.7426,145.048,2016,11,19
950000,h,S,Banyule City Council,3,10.5,1,2,-37.7406,145.0483,2016,11,19
856000,h,S,Banyule City Council,4,10.5,1,2,-37.7477,145.0565,2016,8,22
600000,h,VB,Banyule City Council,3,10.5,2,2,-37.7358,145.0559,2016,8,22
450000,u,SP,Banyule City Council,2,10.5,1,1,-37.7359,145.0563,2016,4,23
1060000,h,S,Banyule City Council,2,10.5,1,0,-37.7389,145.053,2017,2,25
850000,h,S,Banyule City Council,3,10.5,1,1,-37.7483,145.0479,2017,2,25
510000,h,SP,Banyule City Council,2,10.5,1,2,-37.7421,145.0491,2017,2,25
1100000,h,SP,Banyule City Council,3,10.5,1,0,-37.7532,145.0554,2017,2,25
915000,h,S,Banyule City Council,3,10.5,1,1,-37.7416,145.0481,2017,2,25
400000,u,PI,Banyule City Council,2,10.5,1,1,-37.747,145.0575,2016,7,26
526000,h,S,Banyule City Council,2,10.5,1,1,-37.7389,145.0486,2016,6,27
570000,h,S,Banyule City Council,2,10.5,1,3,-37.7355,145.0573,2016,11,27
550000,h,VB,Banyule City Council,3,10.5,1,1,-37.7363,145.0506,2016,11,27
510000,h,SP,Banyule City Council,2,10.5,1,1,-37.7433,145.0545,2016,11,27
590000,h,S,Banyule City Council,2,10.5,1,2,-37.7435,145.0486,2016,5,28
920000,h,S,Banyule City Council,2,10.5,1,3,-37.7333,145.0588,2016,5,28
460000,h,VB,Banyule City Council,2,10.5,1,2,-37.7428,145.0557,2016,5,28
662500,h,S,Banyule City Council,3,10.5,1,4,-37.7379,145.0514,2016,5,28
1000500,h,S,Banyule City Council,4,10.5,2,1,-37.7478,145.0477,2016,7,30
631000,h,S,Banyule City Council,3,10.5,1,1,-37.7432,145.0479,2016,7,30
765000,h,S,Banyule City Council,5,9.4,2,2,-37.7354,145.0381,2016,9,3
691000,h,S,Banyule City Council,3,9.4,1,2,-37.7456,145.0397,2016,9,3
560000,h,SP,Banyule City Council,3,9.4,1,1,-37.7369,145.0376,2016,12,3
735000,h,SP,Banyule City Council,2,9.4,1,3,-37.7455,145.0452,2016,12,3
830000,h,S,Banyule City Council,3,9.4,2,0,-37.737,145.0364,2017,3,4
330000,h,S,Banyule City Council,3,9.4,1,1,-37.7357,145.0413,2016,6,4
405000,h,S,Banyule City Council,1,9.4,1,2,-37.7359,145.038,2016,8,6
370000,t,VB,Banyule City Council,2,9.4,1,1,-37.7383,145.036,2016,5,7
532000,h,S,Banyule City Council,3,9.4,1,1,-37.7369,145.0422,2016,11,7
740000,h,S,Banyule City Council,3,9.4,2,1,-37.747,145.0402,2016,11,7
686000,h,S,Banyule City Council,2,9.4,1,2,-37.7446,145.0404,2016,10,8
501500,h,S,Banyule City Council,2,9.4,1,2,-37.7405,145.0365,2016,10,8
525500,h,S,Banyule City Council,3,9.4,1,1,-37.7344,145.0404,2016,10,8
525000,h,S,Banyule City Council,3,9.4,1,2,-37.7409,145.0398,2016,12,10
710000,h,S,Banyule City Council,3,9.4,1,1,-37.7385,145.0409,2016,12,10
808000,h,S,Banyule City Council,3,9.4,1,0,-37.7386,145.0441,2017,2,11
652000,h,S,Banyule City Council,3,9.4,1,0,-37.7356,145.0448,2017,2,11
515500,h,S,Banyule City Council,2,9.4,1,1,-37.7441,145.0379,2016,11,12
800000,h,S,Banyule City Council,3,9.4,1,3,-37.746,145.0422,2016,11,12
450000,h,S,Banyule City Council,2,9.4,1,2,-37.7392,145.0425,2016,5,14
605000,h,PI,Banyule City Council,3,9.4,2,4,-37.7391,145.0427,2016,5,14
620000,h,PI,Banyule City Council,2,9.4,1,2,-37.7389,145.0393,2016,4,16
497500,h,SP,Banyule City Council,2,9.4,1,2,-37.7443,145.0454,2016,4,16
360000,u,SP,Banyule City Council,2,9.4,1,1,-37.7444,145.047,2016,4,16
440500,h,S,Banyule City Council,2,9.4,1,1,-37.7341,145.0434,2016,7,16
758000,h,S,Banyule City Council,4,9.4,1,1,-37.7466,145.0428,2016,9,17
690500,h,S,Banyule City Council,3,9.4,1,2,-37.7386,145.0447,2016,9,17
752000,h,S,Banyule City Council,2,9.4,1,0,-37.7469,145.0399,2017,3,18
777000,h,S,Banyule City Council,2,9.4,1,0,-37.7443,145.0452,2017,3,18
680000,h,PI,Banyule City Council,2,9.4,1,1,-37.7385,145.0387,2017,3,18
480000,h,PI,Banyule City Council,3,9.4,1,1,-37.739,145.0481,2016,6,18
715000,h,S,Banyule City Council,4,9.4,2,2,-37.738,145.0374,2016,11,19
520000,h,VB,Banyule City Council,2,9.4,1,2,-37.7471,145.0427,2016,5,22
646250,h,S,Banyule City Council,3,9.4,1,2,-37.747,145.0389,2016,5,22
1375000,h,PI,Banyule City Council,3,9.4,1,1,-37.7344,145.044,2016,4,23
722000,h,S,Banyule City Council,3,9.4,1,2,-37.7386,145.0387,2017,2,25
715000,h,S,Banyule City Council,2,9.4,1,3,-37.7415,145.0391,2017,2,25
636000,h,S,Banyule City Council,1,9.4,1,1,-37.7454,145.0397,2016,7,26
590000,h,S,Banyule City Council,2,9.4,1,2,-37.7418,145.0464,2016,6,27
820000,h,S,Banyule City Council,4,9.4,2,2,-37.7437,145.0402,2016,11,27
725000,h,S,Banyule City Council,2,9.4,1,3,-37.7443,145.0462,2016,11,27
705000,h,S,Banyule City Council,2,9.4,1,1,-37.7352,145.0449,2016,11,27
710000,h,S,Banyule City Council,3,9.4,2,4,-37.7411,145.0394,2016,11,27
415000,h,SP,Banyule City Council,2,9.4,1,1,-37.7343,145.044,2016,5,28
392000,h,S,Banyule City Council,3,9.4,1,2,-37.7383,145.0414,2016,5,28
961000,h,S,Banyule City Council,3,9.4,1,2,-37.7411,145.0468,2016,5,28
507000,h,PI,Banyule City Council,3,9.4,1,1,-37.7403,145.0365,2016,5,28
465000,h,S,Banyule City Council,3,9.4,1,1,-37.7399,145.0369,2016,8,28
675000,h,SP,Banyule City Council,3,9.4,1,2,-37.739,145.0451,2016,8,28
1550000,h,S,Monash City Council,2,13,1,1,-37.8931,145.0791,2016,9,3
516000,u,S,Monash City Council,2,13,1,1,-37.8967,145.0858,2016,9,3
1340000,h,S,Monash City Council,3,13,1,1,-37.8994,145.0816,2016,12,3
855000,u,S,Monash City Council,3,13,1,2,-37.8909,145.0807,2017,3,4
1316000,h,S,Monash City Council,3,13,1,2,-37.9072,145.0762,2016,8,6
828000,t,S,Monash City Council,3,13,2,1,-37.8966,145.0863,2016,5,7
1055000,h,S,Monash City Council,3,13,1,1,-37.9022,145.0811,2016,10,8
623000,u,S,Monash City Council,2,13,1,1,-37.8988,145.0781,2016,9,10
2120000,h,S,Monash City Council,4,13,2,2,-37.8927,145.0781,2016,9,10
1745000,h,S,Monash City Council,4,13,2,1,-37.9002,145.0768,2016,12,10
1700000,h,S,Monash City Council,4,13,2,2,-37.9002,145.0773,2016,11,12
420000,u,VB,Monash City Council,2,13,1,1,-37.9008,145.0859,2016,11,12
375500,u,S,Monash City Council,2,13,1,1,-37.8934,145.0853,2016,11,12
1350000,h,S,Monash City Council,3,13,1,2,-37.8982,145.0806,2016,11,12
900000,h,S,Monash City Council,4,13,1,1,-37.9054,145.0857,2016,8,13
1262000,h,S,Monash City Council,2,13,1,1,-37.9003,145.0777,2016,10,15
1337000,h,S,Monash City Council,4,13,1,2,-37.8991,145.0804,2016,10,15
455000,u,S,Monash City Council,2,13,1,2,-37.8942,145.0867,2016,4,16
400000,u,PI,Monash City Council,2,13,1,1,-37.8945,145.0876,2016,9,17
648000,u,S,Monash City Council,2,13,1,1,-37.9014,145.0824,2016,6,18
1210000,h,S,Monash City Council,3,13,1,2,-37.9034,145.0796,2016,8,22
1167500,h,S,Monash City Council,4,13,2,1,-37.898,145.0815,2016,7,26
900000,t,S,Monash City Council,3,13,2,1,-37.8937,145.0779,2016,7,26
1322000,h,S,Monash City Council,4,13,2,4,-37.8996,145.076,2016,8,28
677500,h,PI,Monash City Council,2,13,1,4,-37.9084,145.0775,2016,7,30
480000,u,VB,Banyule City Council,2,7.9,1,1,-37.77,145.0472,2016,9,3
430000,u,VB,Banyule City Council,2,7.9,1,1,-37.7662,145.0516,2016,12,3
460000,u,SP,Banyule City Council,1,7.9,1,0,-37.7759,145.043,2016,12,3
1601000,h,S,Banyule City Council,4,7.9,3,2,-37.7662,145.04,2016,12,3
2265000,h,S,Banyule City Council,4,7.9,2,2,-37.7652,145.041,2017,3,4
1680000,h,VB,Banyule City Council,3,7.9,2,2,-37.7714,145.0455,2017,3,4
440000,u,SP,Banyule City Council,2,7.9,1,0,-37.7711,145.047,2017,3,4
2350000,h,S,Banyule City Council,4,7.9,2,2,-37.7641,145.0501,2017,3,4
962000,t,S,Banyule City Council,3,7.9,2,1,-37.7668,145.0434,2017,3,4
981000,h,S,Banyule City Council,3,7.9,3,2,-37.76,145.0326,2016,6,4
2400000,h,S,Banyule City Council,4,7.9,2,2,-37.7727,145.0484,2016,6,4
890000,t,S,Banyule City Council,3,7.9,2,2,-37.766,145.0345,2016,6,4
490000,u,S,Banyule City Council,2,7.9,1,1,-37.7669,145.0505,2016,5,7
739000,u,S,Banyule City Council,2,7.9,1,1,-37.7702,145.0493,2016,5,7
1340000,h,S,Banyule City Council,3,7.9,1,1,-37.7614,145.0433,2016,5,7
785000,h,S,Banyule City Council,3,7.9,2,0,-37.7551,145.05,2016,11,7
1155000,h,S,Banyule City Council,3,7.9,1,2,-37.7773,145.0379,2016,11,7
1300000,h,S,Banyule City Council,4,7.9,1,1,-37.7726,145.0396,2016,11,7
1020000,h,S,Banyule City Council,2,7.9,1,1,-37.7568,145.0355,2016,9,10
1796000,h,S,Banyule City Council,3,7.9,1,1,-37.7768,145.0409,2016,9,10
790000,h,S,Banyule City Council,2,7.9,1,1,-37.7654,145.036,2016,9,10
1465000,h,S,Banyule City Council,3,7.9,1,2,-37.7635,145.039,2016,9,10
855000,t,S,Banyule City Council,3,7.9,2,2,-37.765,145.0422,2016,12,10
705000,u,S,Banyule City Council,2,7.9,1,1,-37.7679,145.0452,2016,12,10
504000,u,S,Banyule City Council,2,7.9,1,1,-37.7712,145.0455,2016,12,10
413000,u,S,Banyule City Council,1,7.9,1,1,-37.7591,145.0501,2016,12,10
1010000,t,S,Banyule City Council,3,7.9,2,2,-37.7554,145.0516,2016,12,10
1220000,h,S,Banyule City Council,3,7.9,1,1,-37.7634,145.0361,2017,2,11
1605000,h,S,Banyule City Council,3,7.9,2,2,-37.7702,145.0398,2016,11,12
587000,u,S,Banyule City Council,2,7.9,1,1,-37.7634,145.0406,2016,11,12
475000,u,SP,Banyule City Council,2,7.9,1,1,-37.7707,145.0471,2016,11,12
1075000,h,S,Banyule City Council,3,7.9,1,2,-37.7616,145.0322,2016,5,14
465000,u,S,Banyule City Council,2,7.9,1,1,-37.7744,145.0415,2016,5,14
610000,t,VB,Banyule City Council,2,7.9,1,1,-37.7577,145.0358,2016,10,15
690000,u,S,Banyule City Council,2,7.9,1,1,-37.7671,145.0408,2016,10,15
1535000,h,S,Banyule City Council,3,7.9,1,2,-37.7674,145.0392,2016,10,15
1470000,h,VB,Banyule City Council,4,7.9,2,1,-37.7565,145.0506,2016,10,15
1486000,h,S,Banyule City Council,3,7.9,1,2,-37.7634,145.0439,2016,10,15
420000,u,SP,Banyule City Council,1,7.9,1,1,-37.7772,145.0414,2016,4,16
750000,t,S,Banyule City Council,3,7.9,1,1,-37.765,145.0407,2016,4,16
460000,u,VB,Banyule City Council,2,7.9,0,0,-37.7662,145.0516,2016,4,16
1615000,h,S,Banyule City Council,4,7.9,2,3,-37.7668,145.038,2016,7,16
1730000,h,S,Banyule City Council,5,7.9,2,2,-37.7591,145.04,2016,9,17
779000,t,S,Banyule City Council,2,7.9,1,2,-37.7635,145.0464,2016,9,17
1850000,h,S,Banyule City Council,3,7.9,2,2,-37.7659,145.0392,2017,3,18
1910000,h,S,Banyule City Council,2,7.9,1,2,-37.7784,145.0394,2017,3,18
2600000,h,S,Banyule City Council,5,7.9,3,1,-37.7765,145.0427,2016,6,18
500000,u,PI,Banyule City Council,2,7.9,1,1,-37.7634,145.0406,2016,11,19
950000,h,VB,Banyule City Council,3,7.9,3,2,-37.7601,145.0363,2016,11,19
450000,u,S,Banyule City Council,2,7.9,1,1,-37.759,145.047,2016,11,19
1102000,h,S,Banyule City Council,3,7.9,1,1,-37.7645,145.0314,2016,5,22
1275000,h,VB,Banyule City Council,3,7.9,2,2,-37.7587,145.0426,2016,5,22
1065000,h,S,Banyule City Council,3,7.9,1,1,-37.7581,145.0371,2016,5,22
785000,t,S,Banyule City Council,2,7.9,2,1,-37.7618,145.0287,2016,8,22
1223500,h,S,Banyule City Council,3,7.9,2,2,-37.758,145.0408,2016,8,22
845000,u,S,Banyule City Council,2,7.9,2,2,-37.7679,145.0467,2016,8,22
1720000,h,S,Banyule City Council,4,7.9,2,3,-37.7771,145.0448,2016,8,22
1225000,h,SP,Banyule City Council,3,7.9,1,1,-37.7709,145.0425,2016,4,23
630000,u,S,Banyule City Council,2,7.9,1,1,-37.7666,145.0356,2016,9,24
1460000,h,S,Banyule City Council,4,7.9,1,2,-37.7707,145.0467,2016,9,24
421000,u,SP,Banyule City Council,1,7.9,1,1,-37.7753,145.0419,2016,9,24
2090000,h,S,Banyule City Council,4,7.9,3,2,-37.7705,145.0396,2017,2,25
1029000,h,S,Banyule City Council,3,7.9,1,1,-37.7643,145.0336,2017,2,25
1758000,h,S,Banyule City Council,4,7.9,2,2,-37.7607,145.0456,2017,2,25
700000,t,S,Banyule City Council,3,7.9,2,1,-37.7661,145.0354,2016,6,27
1420000,h,S,Banyule City Council,5,7.9,3,1,-37.7653,145.0392,2016,11,27
550000,t,PI,Banyule City Council,3,7.9,1,1,-37.757,145.0382,2016,11,27
2595000,h,S,Banyule City Council,4,7.9,3,3,-37.7815,145.0403,2016,5,28
710000,t,PI,Banyule City Council,2,7.9,1,1,-37.7582,145.034,2016,8,28
650000,u,PI,Banyule City Council,3,7.9,2,2,-37.7694,145.0406,2016,8,28
385000,u,SP,Banyule City Council,1,7.9,1,1,-37.7638,145.0458,2016,7,30
740000,h,SP,Brimbank City Council,4,15,2,2,-37.7311,144.8257,2016,12,3
500000,h,S,Brimbank City Council,4,15,2,2,-37.7359,144.8251,2016,8,6
365000,h,SP,Brimbank City Council,3,15,1,0,-37.7367,144.824,2016,5,7
570000,h,S,Brimbank City Council,4,15,2,2,-37.7369,144.8252,2016,9,10
515000,h,S,Brimbank City Council,3,15,1,4,-37.7392,144.8241,2016,12,10
1095000,h,S,Brimbank City Council,4,15,3,5,-37.7392,144.8299,2016,10,15
582000,h,SP,Brimbank City Council,3,15,2,4,-37.7375,144.8282,2016,7,16
545000,h,SP,Brimbank City Council,3,15,2,2,-37.7367,144.8246,2016,7,16
461000,h,S,Brimbank City Council,3,15,1,0,-37.7294,144.8216,2016,11,19
751000,h,S,Brimbank City Council,4,15,2,2,-37.7382,144.8292,2016,11,19
500000,h,SP,Brimbank City Council,4,15,1,2,-37.7336,144.8226,2016,8,22
560000,h,SP,Brimbank City Council,4,15,2,2,-37.7378,144.8264,2016,9,24
320000,h,VB,Brimbank City Council,3,15,2,1,-37.7328,144.8194,2016,6,27
450000,h,SP,Brimbank City Council,3,15,1,2,-37.7334,144.8254,2016,5,28
703000,h,S,Brimbank City Council,3,12.8,2,2,-37.7402,144.8591,2016,9,3
650000,h,SP,Brimbank City Council,3,12.8,1,1,-37.7441,144.8503,2016,9,3
770000,t,SP,Brimbank City Council,3,12.8,2,1,-37.7325,144.8621,2016,12,3
480000,t,S,Brimbank City Council,3,12.8,2,1,-37.7424,144.8639,2016,12,3
590000,h,S,Brimbank City Council,3,12.8,1,2,-37.7455,144.8484,2016,12,3
900000,h,S,Brimbank City Council,4,12.8,2,1,-37.7506,144.8689,2016,12,3
935000,h,S,Brimbank City Council,3,12.8,1,2,-37.738,144.869,2017,3,4
700000,h,VB,Brimbank City Council,3,12.8,2,2,-37.7514,144.8731,2017,3,4
675000,h,S,Brimbank City Council,3,12.8,2,1,-37.7496,144.8589,2017,3,4
